
00209d65-4e2f-4649-be25-c4731794be6f,00209d65-4e2f-4649-be25-c4731794be6f,2,3,9478385a-246f-4f86-8ea3-834fabe93d80,b0320359-87f5-4697-be03-554ab72ad377,break apart fractions this fluency activity reviews lesson,count equivalent fractions this fluency activity prepares students for lesson,0.8920044751229698,0.20745196633922358
00209d65-4e2f-4649-be25-c4731794be6f,00209d65-4e2f-4649-be25-c4731794be6f,3,4,b0320359-87f5-4697-be03-554ab72ad377,6a3ce9a2-dd08-4e81-88d0-a354a80230f7,count equivalent fractions this fluency activity prepares students for lesson,application problem this application problem reviews students' knowledge fractions from lesson and prepares them for todays objective decomposing unit fractions into sums smaller unit fractions.,0.9201269137759097,0.2265353802044732
00209d65-4e2f-4649-be25-c4731794be6f,00209d65-4e2f-4649-be25-c4731794be6f,4,5,6a3ce9a2-dd08-4e81-88d0-a354a80230f7,7cae3baf-d1ef-496e-8e13-e56346a8f3cb,application problem this application problem reviews students' knowledge fractions from lesson and prepares them for todays objective decomposing unit fractions into sums smaller unit fractions.,lesson concept development draw tape diagram that represents and shade third.,0.6056850775115016,0.1124686492881072
00209d65-4e2f-4649-be25-c4731794be6f,00209d65-4e2f-4649-be25-c4731794be6f,5,6,7cae3baf-d1ef-496e-8e13-e56346a8f3cb,46fda8ac-7f33-4e84-81f0-774334fd3357,lesson concept development draw tape diagram that represents and shade third.,cuisenaire environment click 'rods', choose cuisenaire rod and then drag onto the squared background.,0.35186910325505344,0.43645959410073293
00209d65-4e2f-4649-be25-c4731794be6f,00209d65-4e2f-4649-be25-c4731794be6f,6,7,46fda8ac-7f33-4e84-81f0-774334fd3357,00c46b2c-3d39-4561-b42e-13daf01ce1ca,cuisenaire environment click 'rods', choose cuisenaire rod and then drag onto the squared background.,lesson student debrief decompose fractions into sums smaller unit fractions using tape diagrams.,0.7698898482291189,0.7250375326523387
0025274f-8826-472b-9ea5-16b55bad990d,0025274f-8826-472b-9ea5-16b55bad990d,1,2,44cef389-b0d6-4387-ac89-165110464e2a,b63cc150-f395-4a2d-9d14-05fd6de98078,dictionary for kids maths dictionary for kids presents dictionary for kids, educational activity resource math.,reading box-and-whisker plots reading box-and-whisker plots,0.5391562309308215,0.39559561082040645
0025274f-8826-472b-9ea5-16b55bad990d,0025274f-8826-472b-9ea5-16b55bad990d,2,3,b63cc150-f395-4a2d-9d14-05fd6de98078,cc02648b-d8ba-4a34-8e36-b19f4c9d29d1,reading box-and-whisker plots reading box-and-whisker plots,constructing box-and-whisker plot khan academy presents constructing box-and-whisker plot, educational video resource math.,0.7126180796851258,0.5864257725411354
0025274f-8826-472b-9ea5-16b55bad990d,0025274f-8826-472b-9ea5-16b55bad990d,3,4,cc02648b-d8ba-4a34-8e36-b19f4c9d29d1,015df83c-5eba-4c14-a42b-6792f51550df,constructing box-and-whisker plot khan academy presents constructing box-and-whisker plot, educational video resource math.,reading: box plot how read box plot,0.41060816757623475,0.2792024480627679
0025274f-8826-472b-9ea5-16b55bad990d,0025274f-8826-472b-9ea5-16b55bad990d,4,5,015df83c-5eba-4c14-a42b-6792f51550df,2b60eedb-30d8-4655-901f-ab1c80e26cdd,reading: box plot how read box plot,video: box plots creating and reading box plots,0.7718661936249268,0.5308111809493538
0025274f-8826-472b-9ea5-16b55bad990d,0025274f-8826-472b-9ea5-16b55bad990d,5,6,2b60eedb-30d8-4655-901f-ab1c80e26cdd,4b363f93-ee2e-490b-b6c3-8ddc61ef0949,video: box plots creating and reading box plots,practice: creating box plot practice making box plots summarize data sets.,0.5808864017210036,0.28486141417370386
00366e2a-f26d-4d9b-8a8c-d0ada390ee77,00366e2a-f26d-4d9b-8a8c-d0ada390ee77,1,2,13f142d4-e7b7-4c4c-958b-575390a79460,79483aa7-b097-4979-ac18-4faa44d0171c,the effects these transformations the graph there nothing special about using the function 𝑓(𝑥) |𝑥| students did this lesson. the effects these transformations the graph function hold true for all functions.,how can the graph 𝑓(𝑥) how can the graph 𝑓(𝑥) horizontally translated positive negative,0.4547933941403381,0.17436379849210557
00366e2a-f26d-4d9b-8a8c-d0ada390ee77,00366e2a-f26d-4d9b-8a8c-d0ada390ee77,2,3,79483aa7-b097-4979-ac18-4faa44d0171c,17070ea3-9983-4042-839a-8963096c8d21,how can the graph 𝑓(𝑥) how can the graph 𝑓(𝑥) horizontally translated positive negative,draw graph made-up function the board draw graph made-up function the board, labeled 𝑓(𝑥), and show how translate right orleft units using the equation 𝑓(𝑥 𝑘).,0.8120670371028725,0.5290523103894872
0047dbfb-ea41-4176-8dd3-400295cfd556,0047dbfb-ea41-4176-8dd3-400295cfd556,1,2,1d8ed722-10bf-11e3-8868-12313f070480,1d8ed70e-10bf-11e3-8868-12313f070480,how you solve formula for variable? virtual nerd presents how you solve formula for variable?, educational video resource math.,solve literal equations (formulas) for specified variable four examples showing how solve formula for specified variable.,0.5368592047098996,0.2728797157116013
0047dbfb-ea41-4176-8dd3-400295cfd556,0047dbfb-ea41-4176-8dd3-400295cfd556,2,3,1d8ed70e-10bf-11e3-8868-12313f070480,1d8ed736-10bf-11e3-8868-12313f070480,solve literal equations (formulas) for specified variable four examples showing how solve formula for specified variable.,examples solving formula for variable two examples showing how solve formula for specified variable.,0.9268813466371429,0.14477737207533503
0047dbfb-ea41-4176-8dd3-400295cfd556,0047dbfb-ea41-4176-8dd3-400295cfd556,3,4,1d8ed736-10bf-11e3-8868-12313f070480,64c47152-1177-11e3-8868-12313f070480,examples solving formula for variable two examples showing how solve formula for specified variable.,solve 2j+5=k, for solve 2j+5=k, for,0.3330066691380705,0.0
0047dbfb-ea41-4176-8dd3-400295cfd556,0047dbfb-ea41-4176-8dd3-400295cfd556,4,5,64c47152-1177-11e3-8868-12313f070480,64c4715c-1177-11e3-8868-12313f070480,solve 2j+5=k, for solve 2j+5=k, for,solve r-s=t, for solve r-s=t, for,1.0,0.0
0054df5f-4c05-41b9-87a8-d3268af71910,0054df5f-4c05-41b9-87a8-d3268af71910,1,2,a5881936-f922-4e8b-b36b-2bc343068414,de66cefe-6fee-4ec0-bded-ebd885ccf8d8,saturday night, 23,748 people attended the concert. sunday, 7,570 more people attended the concert than saturday. how many people attended the concert sunday? _______ people attended the concert sunday. (**don't forget put comma your answer!**) saturday night, 23,748 people attended the concert. sunday, 7,570 more people attended the concert than saturday. how many people attended the concert sunday? _______ people attended the concert sunday. (**don't forget put comma your answer!**),there were 3,905 more hits the school’s website january than february. february had 9,854 hits. how many hits did the school’s website have during both months? about how many hits did the website have during january and february? round each number the nearest hundred make your estimate. _______ (**don't forget put comma your answer!**) exactly how many hits did the website have during january and february? _______ there were 3,905 more hits the school’s website january than february. february had 9,854 hits. how many hits did the school’s website have during both months? about how many hits did the website have during january and february? round each number the nearest hundred make your estimate. _______ (**don't forget put comma your answer!**) exactly how many hits did the website have during january and february? _______,0.9377900624718518,0.415439707666724
00619ebd-e3c5-4a0f-9ab1-60edb3d5028b,00619ebd-e3c5-4a0f-9ab1-60edb3d5028b,1,2,1ab5c431-1282-4ecc-8e14-35f964b7e0ef,01c6423e-42bf-4352-ac2d-fab5d320684a,add fractions with like units 1/5 1/5 add fractions with like units frac{1}{5}+frac{1}{5}= $$frac{1}{5}+frac{1}{5}= [2/5],add fractions with like units 1/10 5/10 add fractions with like units frac{1}{10}+frac{5}{10}= $$frac{1}{10}+frac{5}{10}=$$ [6/10],1.0,0.0
00619ebd-e3c5-4a0f-9ab1-60edb3d5028b,00619ebd-e3c5-4a0f-9ab1-60edb3d5028b,2,3,01c6423e-42bf-4352-ac2d-fab5d320684a,8ff23e47-3151-44da-8da9-c0c715f512fa,add fractions with like units 1/10 5/10 add fractions with like units frac{1}{10}+frac{5}{10}= $$frac{1}{10}+frac{5}{10}=$$ [6/10],add fractions with like units 1/10 7/10 add fractions with like units frac{1}{10}+frac{7}{10}= $$frac{1}{10}+frac{7}{10}=$$ [8/10],1.0,0.0
00619ebd-e3c5-4a0f-9ab1-60edb3d5028b,00619ebd-e3c5-4a0f-9ab1-60edb3d5028b,3,4,8ff23e47-3151-44da-8da9-c0c715f512fa,367a5d43-9d3c-46a0-bd6d-64696b628f8e,add fractions with like units 1/10 7/10 add fractions with like units frac{1}{10}+frac{7}{10}= $$frac{1}{10}+frac{7}{10}=$$ [8/10],add fractions with like units 2/5 2/5 add fractions with like units frac{2}{5}+frac{2}{5}= $$frac{2}{5}+frac{2}{5}=$$ [4/5],1.0,0.0
00619ebd-e3c5-4a0f-9ab1-60edb3d5028b,00619ebd-e3c5-4a0f-9ab1-60edb3d5028b,4,5,367a5d43-9d3c-46a0-bd6d-64696b628f8e,1d18634b-a344-41c1-8eb7-a22738692789,add fractions with like units 2/5 2/5 add fractions with like units frac{2}{5}+frac{2}{5}= $$frac{2}{5}+frac{2}{5}=$$ [4/5],subtract fractions with like units 5/10 4/10 subtract fractions with like units frac{5}{10}-frac{4}{10}= $$frac{5}{10}-frac{4}{10}=$$ [1/10],0.9065192783403336,2.6473235558850002E-5
00619ebd-e3c5-4a0f-9ab1-60edb3d5028b,00619ebd-e3c5-4a0f-9ab1-60edb3d5028b,5,6,1d18634b-a344-41c1-8eb7-a22738692789,7107298c-2c4e-4d29-8012-baf063cae33e,subtract fractions with like units 5/10 4/10 subtract fractions with like units frac{5}{10}-frac{4}{10}= $$frac{5}{10}-frac{4}{10}=$$ [1/10],subtract fractions with like units 3/5 1/5 subtract fractions with like units frac{3}{5}-frac{1}{5}= $$frac{3}{5}-frac{1}{5}=$$ [2/5],1.0,0.0
00619ebd-e3c5-4a0f-9ab1-60edb3d5028b,00619ebd-e3c5-4a0f-9ab1-60edb3d5028b,6,7,7107298c-2c4e-4d29-8012-baf063cae33e,7268504b-7768-4e86-9d63-32640e345e06,subtract fractions with like units 3/5 1/5 subtract fractions with like units frac{3}{5}-frac{1}{5}= $$frac{3}{5}-frac{1}{5}=$$ [2/5],add fractions with like units 3/10 3/10 add fractions with like units frac{3}{10}+frac{3}{10}= $$frac{3}{10}+frac{3}{10}=$$ [6/10],1.0,0.09052204486104926
00619ebd-e3c5-4a0f-9ab1-60edb3d5028b,00619ebd-e3c5-4a0f-9ab1-60edb3d5028b,7,8,7268504b-7768-4e86-9d63-32640e345e06,0eb27ac6-ba42-4782-b8dc-b82fd7f15a52,add fractions with like units 3/10 3/10 add fractions with like units frac{3}{10}+frac{3}{10}= $$frac{3}{10}+frac{3}{10}=$$ [6/10],subtract fractions with like units 4/5 1/5 subtract fractions with like units frac{4}{5}-frac{1}{5}= $$frac{4}{5}-frac{1}{5}=$$ [3/5],0.910642045807883,0.0
00619ebd-e3c5-4a0f-9ab1-60edb3d5028b,00619ebd-e3c5-4a0f-9ab1-60edb3d5028b,8,9,0eb27ac6-ba42-4782-b8dc-b82fd7f15a52,4aa289f4-ab2a-49e8-84ce-11a79ae53ed0,subtract fractions with like units 4/5 1/5 subtract fractions with like units frac{4}{5}-frac{1}{5}= $$frac{4}{5}-frac{1}{5}=$$ [3/5],add fractions with like units 1/4 1/4 add fractions with like units frac{1}{4}+frac{1}{4}= $$frac{1}{4}+frac{1}{4}=$$ [2/4],1.0,0.09622206822000838
00619ebd-e3c5-4a0f-9ab1-60edb3d5028b,00619ebd-e3c5-4a0f-9ab1-60edb3d5028b,9,10,4aa289f4-ab2a-49e8-84ce-11a79ae53ed0,8b1337dd-67c5-443e-9361-2dacc75a0594,add fractions with like units 1/4 1/4 add fractions with like units frac{1}{4}+frac{1}{4}= $$frac{1}{4}+frac{1}{4}=$$ [2/4],add fractions with like units 1/4 2/4 add fractions with like units frac{1}{4}+frac{2}{4}= $$frac{1}{4}+frac{2}{4}=$$ [3/4],1.0,0.0
00619ebd-e3c5-4a0f-9ab1-60edb3d5028b,00619ebd-e3c5-4a0f-9ab1-60edb3d5028b,10,11,8b1337dd-67c5-443e-9361-2dacc75a0594,e6052c13-1ea2-4f93-a5f5-3c9b48e30852,add fractions with like units 1/4 2/4 add fractions with like units frac{1}{4}+frac{2}{4}= $$frac{1}{4}+frac{2}{4}=$$ [3/4],subtract fractions with like units 3/12 2/12 subtract fractions with like units frac{3}{12}-frac{2}{12}= $$frac{3}{12}-frac{2}{12}=$$ [1/12],0.9059559658794405,0.0
00619ebd-e3c5-4a0f-9ab1-60edb3d5028b,00619ebd-e3c5-4a0f-9ab1-60edb3d5028b,11,12,e6052c13-1ea2-4f93-a5f5-3c9b48e30852,219fbb81-7a11-4221-861c-e5e65826a28c,subtract fractions with like units 3/12 2/12 subtract fractions with like units frac{3}{12}-frac{2}{12}= $$frac{3}{12}-frac{2}{12}=$$ [1/12],add fractions with like units 1/4 3/4 add fractions with like units frac{1}{4}+frac{3}{4}= $$frac{1}{4}+frac{3}{4}=$$ [4/4],0.9999803134105049,0.0944233293974683
00619ebd-e3c5-4a0f-9ab1-60edb3d5028b,00619ebd-e3c5-4a0f-9ab1-60edb3d5028b,12,13,219fbb81-7a11-4221-861c-e5e65826a28c,87c49fc6-874a-4ef2-9991-dc3d6ba85860,add fractions with like units 1/4 3/4 add fractions with like units frac{1}{4}+frac{3}{4}= $$frac{1}{4}+frac{3}{4}=$$ [4/4],add fractions with like units 1/12 1/12 add fractions with like units frac{1}{12}+frac{1}{12}= $$frac{1}{12}+frac{1}{12}=$$ [2/12],1.0,0.0
00619ebd-e3c5-4a0f-9ab1-60edb3d5028b,00619ebd-e3c5-4a0f-9ab1-60edb3d5028b,13,14,87c49fc6-874a-4ef2-9991-dc3d6ba85860,dc4a4f47-aa10-4fff-8217-651f4ff320db,add fractions with like units 1/12 1/12 add fractions with like units frac{1}{12}+frac{1}{12}= $$frac{1}{12}+frac{1}{12}=$$ [2/12],add fractions with like units 1/3 1/3 add fractions with like units frac{1}{3}+frac{1}{3}= $$frac{1}{3}+frac{1}{3}=$$ [2/3],1.0,0.0
00619ebd-e3c5-4a0f-9ab1-60edb3d5028b,00619ebd-e3c5-4a0f-9ab1-60edb3d5028b,14,15,dc4a4f47-aa10-4fff-8217-651f4ff320db,0ee61bc2-4469-45a9-985a-777485df635e,add fractions with like units 1/3 1/3 add fractions with like units frac{1}{3}+frac{1}{3}= $$frac{1}{3}+frac{1}{3}=$$ [2/3],subtract fractions with like units 3/12 2/12 subtract fractions with like units frac{3}{12}-frac{2}{12}= $$frac{3}{12}-frac{2}{12}=$$ [1/12],0.903852751284013,6.352432981832042E-5
00619ebd-e3c5-4a0f-9ab1-60edb3d5028b,00619ebd-e3c5-4a0f-9ab1-60edb3d5028b,15,16,0ee61bc2-4469-45a9-985a-777485df635e,a1a47c00-2af6-4631-af76-ef1ee4337d5f,subtract fractions with like units 3/12 2/12 subtract fractions with like units frac{3}{12}-frac{2}{12}= $$frac{3}{12}-frac{2}{12}=$$ [1/12],add fractions with like units 5/12 6/12 add fractions with like units frac{5}{12}+frac{6}{12}= $$frac{5}{12}+frac{6}{12}=$$ [11/12],1.0,0.09695214747501081
00619ebd-e3c5-4a0f-9ab1-60edb3d5028b,00619ebd-e3c5-4a0f-9ab1-60edb3d5028b,16,17,a1a47c00-2af6-4631-af76-ef1ee4337d5f,0a491365-2ad8-4fae-b769-8863c813a1f7,add fractions with like units 5/12 6/12 add fractions with like units frac{5}{12}+frac{6}{12}= $$frac{5}{12}+frac{6}{12}=$$ [11/12],add fractions with like units 7/12 4/12 add fractions with like units frac{7}{12}+frac{4}{12}= $$frac{7}{12}+frac{4}{12}=$$ [11/12],1.0,0.0
00619ebd-e3c5-4a0f-9ab1-60edb3d5028b,00619ebd-e3c5-4a0f-9ab1-60edb3d5028b,17,18,0a491365-2ad8-4fae-b769-8863c813a1f7,5b96e575-d29f-4ff2-9693-28fea54459c7,add fractions with like units 7/12 4/12 add fractions with like units frac{7}{12}+frac{4}{12}= $$frac{7}{12}+frac{4}{12}=$$ [11/12],subtract fractions with like units 4/6 1/6 subtract fractions with like units frac{4}{6}-frac{1}{6}= $$frac{4}{6}-frac{1}{6}=$$ [3/6],0.9077618469550339,0.0
00619ebd-e3c5-4a0f-9ab1-60edb3d5028b,00619ebd-e3c5-4a0f-9ab1-60edb3d5028b,18,19,5b96e575-d29f-4ff2-9693-28fea54459c7,935545d0-d86d-457c-a227-28a83301f4ad,subtract fractions with like units 4/6 1/6 subtract fractions with like units frac{4}{6}-frac{1}{6}= $$frac{4}{6}-frac{1}{6}=$$ [3/6],add fractions with like units 1/6 2/6 add fractions with like units frac{1}{6}+frac{2}{6}= $$frac{1}{6}+frac{2}{6}=$$ [3/6],0.9999578628012809,0.09419026941488937
00619ebd-e3c5-4a0f-9ab1-60edb3d5028b,00619ebd-e3c5-4a0f-9ab1-60edb3d5028b,19,20,935545d0-d86d-457c-a227-28a83301f4ad,dde3118d-475b-40e2-bf44-db6f9c05cbf8,add fractions with like units 1/6 2/6 add fractions with like units frac{1}{6}+frac{2}{6}= $$frac{1}{6}+frac{2}{6}=$$ [3/6],add fractions with like units 1/6 1/6 1/6 add fractions with like units frac{1}{6}+frac{1}{6}+frac{1}{6}= $$frac{1}{6}+frac{1}{6}+frac{1}{6}=$$ [3/6],1.0,0.0
00619ebd-e3c5-4a0f-9ab1-60edb3d5028b,00619ebd-e3c5-4a0f-9ab1-60edb3d5028b,20,21,dde3118d-475b-40e2-bf44-db6f9c05cbf8,dfc1c56f-5af4-4854-92e0-d3505448bff2,add fractions with like units 1/6 1/6 1/6 add fractions with like units frac{1}{6}+frac{1}{6}+frac{1}{6}= $$frac{1}{6}+frac{1}{6}+frac{1}{6}=$$ [3/6],add fractions with like units 1/3 1/3 1/3 add fractions with like units frac{1}{3}+frac{1}{3}+frac{1}{3}= $$frac{1}{3}+frac{1}{3}+frac{1}{3}=$$ [3/3],1.0,0.0
00619ebd-e3c5-4a0f-9ab1-60edb3d5028b,00619ebd-e3c5-4a0f-9ab1-60edb3d5028b,21,22,dfc1c56f-5af4-4854-92e0-d3505448bff2,3b92b81b-e537-40a4-890c-903273b095f1,add fractions with like units 1/3 1/3 1/3 add fractions with like units frac{1}{3}+frac{1}{3}+frac{1}{3}= $$frac{1}{3}+frac{1}{3}+frac{1}{3}=$$ [3/3],add fractions with like units 1/12 1/12 1/12 add fractions with like units frac{1}{12}+frac{1}{12}+frac{1}{12}= $$frac{1}{12}+frac{1}{12}+frac{1}{12}=$$ [3/12],1.0,0.0
00619ebd-e3c5-4a0f-9ab1-60edb3d5028b,00619ebd-e3c5-4a0f-9ab1-60edb3d5028b,22,23,3b92b81b-e537-40a4-890c-903273b095f1,3d617126-5eb5-44e8-a677-c8a5e392be52,add fractions with like units 1/12 1/12 1/12 add fractions with like units frac{1}{12}+frac{1}{12}+frac{1}{12}= $$frac{1}{12}+frac{1}{12}+frac{1}{12}=$$ [3/12],add fractions with like units 1/9 1/9 1/9 add fractions with like units frac{1}{9}+frac{1}{9}+frac{1}{9}= $$frac{1}{9}+frac{1}{9}+frac{1}{9}=$$ [3/9],1.0,0.0
00619ebd-e3c5-4a0f-9ab1-60edb3d5028b,00619ebd-e3c5-4a0f-9ab1-60edb3d5028b,23,24,3d617126-5eb5-44e8-a677-c8a5e392be52,10412654-40bc-4bfa-bc65-ba754ce2119d,add fractions with like units 1/9 1/9 1/9 add fractions with like units frac{1}{9}+frac{1}{9}+frac{1}{9}= $$frac{1}{9}+frac{1}{9}+frac{1}{9}=$$ [3/9],add fractions with like units 1/9 3/9 1/9 add fractions with like units frac{1}{9}+frac{3}{9}+frac{1}{9}= $$frac{1}{9}+frac{3}{9}+frac{1}{9}=$$ [5/9],1.0,0.0
00619ebd-e3c5-4a0f-9ab1-60edb3d5028b,00619ebd-e3c5-4a0f-9ab1-60edb3d5028b,24,25,10412654-40bc-4bfa-bc65-ba754ce2119d,e74585eb-f1f9-4a34-97c1-7727e6f5fd98,add fractions with like units 1/9 3/9 1/9 add fractions with like units frac{1}{9}+frac{3}{9}+frac{1}{9}= $$frac{1}{9}+frac{3}{9}+frac{1}{9}=$$ [5/9],subtract fractions with like units 4/9 1/9 3/9 subtract fractions with like units frac{4}{9}-frac{1}{9}-frac{3}{9}= $$frac{4}{9}-frac{1}{9}-frac{3}{9}=$$ [0/9],0.9002286708430988,0.0
00619ebd-e3c5-4a0f-9ab1-60edb3d5028b,00619ebd-e3c5-4a0f-9ab1-60edb3d5028b,25,26,e74585eb-f1f9-4a34-97c1-7727e6f5fd98,9ffa13df-3e0a-4dc7-acf4-b6fd29c41167,subtract fractions with like units 4/9 1/9 3/9 subtract fractions with like units frac{4}{9}-frac{1}{9}-frac{3}{9}= $$frac{4}{9}-frac{1}{9}-frac{3}{9}=$$ [0/9],add fractions with like units 1/4 2/4 1/4 add fractions with like units frac{1}{4}+frac{2}{4}+frac{1}{4}= $$frac{1}{4}+frac{2}{4}+frac{1}{4}=$$ [4/4],1.0,0.09659998866863223
00619ebd-e3c5-4a0f-9ab1-60edb3d5028b,00619ebd-e3c5-4a0f-9ab1-60edb3d5028b,26,27,9ffa13df-3e0a-4dc7-acf4-b6fd29c41167,5eea7515-2ed0-45a3-a6c6-65e4dbfdae0b,add fractions with like units 1/4 2/4 1/4 add fractions with like units frac{1}{4}+frac{2}{4}+frac{1}{4}= $$frac{1}{4}+frac{2}{4}+frac{1}{4}=$$ [4/4],add fractions with like units 1/8 3/8 2/8 add fractions with like units frac{1}{8}+frac{3}{8}+frac{2}{8}= $$frac{1}{8}+frac{3}{8}+frac{2}{8}=$$ [6/8],1.0,0.0
00619ebd-e3c5-4a0f-9ab1-60edb3d5028b,00619ebd-e3c5-4a0f-9ab1-60edb3d5028b,27,28,5eea7515-2ed0-45a3-a6c6-65e4dbfdae0b,c0488424-47bb-4c86-b5a4-118ec8df6c8b,add fractions with like units 1/8 3/8 2/8 add fractions with like units frac{1}{8}+frac{3}{8}+frac{2}{8}= $$frac{1}{8}+frac{3}{8}+frac{2}{8}=$$ [6/8],add fractions with like units 5/12 1/12 5/12 add fractions with like units frac{5}{12}+frac{1}{12}+frac{5}{12}= $$frac{5}{12}+frac{1}{12}+frac{5}{12}=$$ [11/12],1.0,0.0
00619ebd-e3c5-4a0f-9ab1-60edb3d5028b,00619ebd-e3c5-4a0f-9ab1-60edb3d5028b,28,29,c0488424-47bb-4c86-b5a4-118ec8df6c8b,d2df2c3f-3500-4b26-9196-badca0a67448,add fractions with like units 5/12 1/12 5/12 add fractions with like units frac{5}{12}+frac{1}{12}+frac{5}{12}= $$frac{5}{12}+frac{1}{12}+frac{5}{12}=$$ [11/12],add fractions with like units 2/9 3/9 2/9 add fractions with like units frac{2}{9}+frac{3}{9}+frac{2}{9}= $$frac{2}{9}+frac{3}{9}+frac{2}{9}=$$ [7/9],1.0,0.0
00619ebd-e3c5-4a0f-9ab1-60edb3d5028b,00619ebd-e3c5-4a0f-9ab1-60edb3d5028b,29,30,d2df2c3f-3500-4b26-9196-badca0a67448,1234b251-31f4-48a3-b361-83c2628d728b,add fractions with like units 2/9 3/9 2/9 add fractions with like units frac{2}{9}+frac{3}{9}+frac{2}{9}= $$frac{2}{9}+frac{3}{9}+frac{2}{9}=$$ [7/9],add and subtract fractions 3/10 3/10 3/10 add and subtract fractions with like units frac{3}{10}-frac{3}{10}+frac{3}{10}= $$frac{3}{10}-frac{3}{10}+frac{3}{10}=$$ [3/10],1.0,0.0
00619ebd-e3c5-4a0f-9ab1-60edb3d5028b,00619ebd-e3c5-4a0f-9ab1-60edb3d5028b,30,31,1234b251-31f4-48a3-b361-83c2628d728b,0dc4b9d6-d162-416a-a023-01bfff30de1a,add and subtract fractions 3/10 3/10 3/10 add and subtract fractions with like units frac{3}{10}-frac{3}{10}+frac{3}{10}= $$frac{3}{10}-frac{3}{10}+frac{3}{10}=$$ [3/10],subtract fractions with like units 3/5 1/5 1/5 subtract fractions with like units frac{3}{5}-frac{1}{5}-frac{1}{5}= $$frac{3}{5}-frac{1}{5}-frac{1}{5}=$$ [1/5],0.9076503721238474,0.0
